license_id,brand_name,drug_ingredient,drugbank_id,potential_indication,source
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,tenosynovitis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,rheumatoid arthritis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,palmoplantar keratoderma,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,tinea pedis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,tinea corporis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,keratinization disease,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,nasopharyngitis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,vasomotor rhinitis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,synovitis (disease),TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,pityriasis simplex,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,tinea infection,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,acne (disease),TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,allergic rhinitis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,acquired keratosis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,common cold,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,osteoarthritis susceptibility,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,osteoarthritis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,seborrheic keratosis,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,arthropathy,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,plantar wart,TxGNN Knowledge Graph
195900034,신신티눈고(살리실산반창고)(수출명:SINSINCORNPLASTER),SALICYLIC ACID,DB00936,seborrheic dermatitis,TxGNN Knowledge Graph
196000008,다이크로짇정(히드로클로로티아지드),HYDROCHLOROTHIAZIDE,DB00999,hypertension,TxGNN Knowledge Graph
196000008,다이크로짇정(히드로클로로티아지드),HYDROCHLOROTHIAZIDE,DB00999,hypertensive disorder,TxGNN Knowledge Graph
196000008,다이크로짇정(히드로클로로티아지드),HYDROCHLOROTHIAZIDE,DB00999,congestive heart failure,TxGNN Knowledge Graph
196200032,유한짓정100mg(이소니아지드)(군납명:이소니아지드정케이.피100밀리그람),ISONIAZID,DB00951,pulmonary tuberculosis,TxGNN Knowledge Graph
196300001,디고신정(디곡신),DIGOXIN,DB00390,digitalis poisoning,TxGNN Knowledge Graph
196300001,디고신정(디곡신),DIGOXIN,DB00390,atrial fibrillation (disease),TxGNN Knowledge Graph
196300025,옥시톤주사액5아이유(옥시토신),OXYTOCIN,DB00107,pregnancy disorder with abortive outcome,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,"classic Hodgkin lymphoma, lymphocyte-rich type",TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,tenosynovitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,rheumatoid arthritis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,non-Hodgkin lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,"leukemia, lymphocytic, susceptibility to",TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Hodgkin's paragranuloma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,atopic eczema,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,autoimmune thrombocytopenic,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,primary central nervous system lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Addison disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,B-cell neoplasm,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,epicondylitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,plasma cell myeloma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,lupus erythematosus,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,lichen disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,intrinsic asthma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,corneal ulcer,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,bursitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,"dermatitis, atopic",TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,classic Hodgkin lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,blepharoconjunctivitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,miliary tuberculosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,hereditary angioedema,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,diffuse large B-cell lymphoma of the central nervous system,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,keloid formation,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,autoimmune hemolytic anemia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,brain edema,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,congenital adrenal hyperplasia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,contact dermatitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,erythema multiforme,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,rosacea,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,parapsoriasis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,dermatitis herpetiformis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Trichinella spiralis infectious disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,atopic conjunctivitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,folliculotropic mycosis fungoides,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,obsolete Hodgkin's granuloma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,keloid,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,seborrheic dermatitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,uveitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,adrenogenital syndrome,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,asthma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,diffuse large B-cell lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,ciliary body disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,systemic lupus erythematosus (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,follicular lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,non-histaminic angioedema,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,mantle cell lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Crohn disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Langerhans cell histiocytosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,mycosis fungoides and variants,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,trichinosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,otitis externa,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,occupational dermatitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,thyroiditis (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,serum sickness,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,synovitis (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,primary mediastinal large B-cell lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,familial nephrotic syndrome,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,lipoid nephrosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,T-cell/histiocyte rich large B cell lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,renin-angiotensin-aldosterone system-blocker-induced angioedema,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,nephrotic syndrome,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,external ear disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,inflammatory bowel disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Trichinellosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,fetal erythroblastosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,iridocyclitis (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,granuloma annulare,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,chondrocalcinosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Diamond-Blackfan anemia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,infectious anterior uveitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,granulomatous slack skin disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,papillary conjunctivitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,"primary cutaneous diffuse large B-cell lymphoma, Leg type",TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,discoid lupus erythematosus,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,X-linked adrenal hypoplasia congenita,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,gout,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,punctate epithelial keratoconjunctivitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,multiple sclerosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,musculoskeletal system disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,psoriasis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,retinal artery occlusion,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,angioedema,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,malignant otitis externa caused by Pseudomonas aeruginosa,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,keratoconjunctivitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,plasmablastic lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,pemphigus,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,chronic cutaneous lupus erythematosus,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,vasomotor rhinitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,iris disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,eosinophilic pneumonia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,pediatric systemic lupus erythematosus,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,familial glucocorticoid deficiency,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Hodgkins lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,localized pagetoid reticulosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,ankylosing spondylitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,enterobiasis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,precursor T-cell acute lymphoblastic leukemia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Crohn's colitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,inherited aplastic anemia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,inherited isolated adrenal insufficiency due to partial CYP11A1 deficiency,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,sarcoidosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,exanthem (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,acute lymphoblastic leukemia (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,primary cutaneous T-cell non-Hodgkin lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,intravascular large B-cell lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,chronic beryllium disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,lymphosarcoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,primary cutaneous T-cell lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,psoriatic arthritis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,"lymphoma, non-Hodgkin, familial",TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,vernal conjunctivitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,skin disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,rheumatic heart disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,heparin-induced thrombocytopenia (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,acquired angioedema,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,ALK-positive large B-cell lymphoma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,panuveitis (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,allergic asthma,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,neurodermatitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,neoplasm of mature B-cells,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,acute lymphoblastic/lymphocytic leukemia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,"spondyloarthropathy, susceptibility to",TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,pulmonary eosinophilia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Stevens-Johnson syndrome,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,keratitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,eye disease,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,disease of orbital region,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,allergic rhinitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,familial adrenal hypoplasia with absent pituitary luteinizing hormone,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,adrenocortical insufficiency,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,idiopathic uveitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,iritis (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,exfoliative dermatitis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,chronic primary adrenal insufficiency,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,adrenal insufficiency,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,actinic keratosis (disease),TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,seborrheic keratosis,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,acquired thrombocytopenia,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,humoral hypercalcemia of malignancy,TxGNN Knowledge Graph
196300064,부광덱사메타손정,DEXAMETHASONE,DB01234,Burkitt lymphoma,TxGNN Knowledge Graph
196400036,라식스주사(푸로세미드),FUROSEMIDE,DB00695,hypertension,TxGNN Knowledge Graph
196400036,라식스주사(푸로세미드),FUROSEMIDE,DB00695,hypertensive disorder,TxGNN Knowledge Graph
196400036,라식스주사(푸로세미드),FUROSEMIDE,DB00695,congestive heart failure,TxGNN Knowledge Graph
196400099,크로세린캡슐250밀리그램(시클로세린)(수출명 : Dong-A Cycloserine 250mg),CYCLOSERINE,DB00260,pulmonary tuberculosis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,vaginitis (disease),TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,vulvitis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,vulvovaginitis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,intracranial abscess,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,giardiasis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,Peptostreptococcus infectious disease,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,trichomoniasis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,endometritis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,bacterial arthritis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,anaerobic bacteria infectious disease,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,amoebiasis due to Entamoeba histolytica,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,arthropathy,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,endocarditis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,bacterial vaginosis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,rosacea,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,subacute bacterial endocarditis,TxGNN Knowledge Graph
196500004,후라시닐정(메트로니다졸),METRONIDAZOLE,DB00916,peritonitis,TxGNN Knowledge Graph
196800036,판콜에이내복액,ACETAMINOPHEN,DB00316,allergic rhinitis,TxGNN Knowledge Graph
196800036,판콜에이내복액,ACETAMINOPHEN,DB00316,vasomotor rhinitis,TxGNN Knowledge Graph
196800036,판콜에이내복액,ACETAMINOPHEN,DB00316,migraine disorder,TxGNN Knowledge Graph
196800036,판콜에이내복액,ACETAMINOPHEN,DB00316,headache disorder,TxGNN Knowledge Graph
196800036,판콜에이내복액,ACETAMINOPHEN,DB00316,"migraine with or without aura, susceptibility to",TxGNN Knowledge Graph
196800036,판콜에이내복액,ACETAMINOPHEN,DB00316,nasopharyngitis,TxGNN Knowledge Graph
196900028,대한아스코르브산주사액,ASCORBIC ACID,DB00126,ascorbic acid deficiency,TxGNN Knowledge Graph
196900028,대한아스코르브산주사액,ASCORBIC ACID,DB00126,scurvy,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,asthma,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,idiopathic bronchiectasis,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,bronchiectasis,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,hypotensive disorder,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,open-angle glaucoma,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,bronchitis,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,anaphylaxis,TxGNN Knowledge Graph
196900031,대한에피네프린주사액,EPINEPHRINE,DB00668,pulmonary emphysema,TxGNN Knowledge Graph
197000017,중외염화칼륨주사액(150㎎/㎖),POTASSIUM CHLORIDE,DB00761,constipation disorder,TxGNN Knowledge Graph
197000017,중외염화칼륨주사액(150㎎/㎖),POTASSIUM CHLORIDE,DB00761,potassium deficiency disease,TxGNN Knowledge Graph
197000040,대웅우루사연질캡슐,URSODEOXYCHOLIC ACID,DB01586,choledocholithiasis,TxGNN Knowledge Graph
197000040,대웅우루사연질캡슐,URSODEOXYCHOLIC ACID,DB01586,Reynolds syndrome,TxGNN Knowledge Graph
197000040,대웅우루사연질캡슐,URSODEOXYCHOLIC ACID,DB01586,primary biliary cholangitis,TxGNN Knowledge Graph
197000040,대웅우루사연질캡슐,URSODEOXYCHOLIC ACID,DB01586,cholelithiasis,TxGNN Knowledge Graph
197000040,대웅우루사연질캡슐,URSODEOXYCHOLIC ACID,DB01586,cholecystolithiasis,TxGNN Knowledge Graph
197000049,셉트린정,TRIMETHOPRIM,DB00440,shigellosis,TxGNN Knowledge Graph
197000049,셉트린정,TRIMETHOPRIM,DB00440,conjunctivitis,TxGNN Knowledge Graph
197000049,셉트린정,TRIMETHOPRIM,DB00440,infectious otitis media,TxGNN Knowledge Graph
197000049,셉트린정,TRIMETHOPRIM,DB00440,acute contagious conjunctivitis,TxGNN Knowledge Graph
197000049,셉트린정,TRIMETHOPRIM,DB00440,pneumocystosis,TxGNN Knowledge Graph
197000049,셉트린정,TRIMETHOPRIM,DB00440,urinary tract infection (disease),TxGNN Knowledge Graph
197000049,셉트린정,TRIMETHOPRIM,DB00440,blepharoconjunctivitis,TxGNN Knowledge Graph
197000050,자이로릭정(알로푸리놀),ALLOPURINOL,DB00437,acute urate nephropathy,TxGNN Knowledge Graph
197000050,자이로릭정(알로푸리놀),ALLOPURINOL,DB00437,gout,TxGNN Knowledge Graph
197000050,자이로릭정(알로푸리놀),ALLOPURINOL,DB00437,obsolete hyperuricemia (disease),TxGNN Knowledge Graph
197000076,보나링에이정(디멘히드리네이트),DIMENHYDRINATE,DB00985,motion sickness,TxGNN Knowledge Graph
197000076,보나링에이정(디멘히드리네이트),DIMENHYDRINATE,DB00985,central nervous system origin vertigo,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,cutis verticis gyrata,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,primary motor cortex epilepsy,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,Lennox-Gastaut syndrome,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,status epilepticus,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,partial epilepsy,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,epilepsy,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,partial motor epilepsy,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,visual epilepsy,TxGNN Knowledge Graph
197000104,부광페니토인캡슐100밀리그램,PHENYTOIN,DB00252,epilepsy with generalized tonic-clonic seizures,TxGNN Knowledge Graph
197000212,하나페노바르비탈정,PHENOBARBITAL,DB01174,cutis verticis gyrata,TxGNN Knowledge Graph
197000212,하나페노바르비탈정,PHENOBARBITAL,DB01174,cluster headache syndrome,TxGNN Knowledge Graph
197000212,하나페노바르비탈정,PHENOBARBITAL,DB01174,Lennox-Gastaut syndrome,TxGNN Knowledge Graph
